floatID,data_center,file_path,date_time_min,date_time_max,latitude_min,latitude_max,longitude_min,longitude_max,depth_min,depth_max
5906279,AO,data/indian/2020/09/nodc_R5906279_004.nc,2020-09-21T15:00:49Z,2020-09-21T15:00:49Z,-18.5270,-18.5270,86.4250,86.4250,4.20,1998.52
5906395,AO,data/indian/2020/09/nodc_R5906395_013D.nc,2020-09-11T02:18:04Z,2020-09-11T02:18:04Z,-39.0723,-39.0723,129.3142,129.3142,-0.10,5604.70
1901302,BO,data/indian/2020/09/nodc_R1901302_273.nc,2020-09-01T11:45:17Z,2020-09-01T11:45:17Z,-38.2200,-38.2200,116.9312,116.9312,4.50,1900.20
1901302,BO,data/indian/2020/09/nodc_R1901302_274.nc,2020-09-11T09:04:25Z,2020-09-11T09:04:25Z,-37.3945,-37.3945,116.8617,116.8617,4.50,1998.60
1901302,BO,data/indian/2020/09/nodc_R1901302_275.nc,2020-09-21T11:54:39Z,2020-09-21T11:54:39Z,-36.9502,-36.9502,115.6507,115.6507,4.20,1899.70
1901898,BO,data/indian/2020/09/nodc_R1901898_084.nc,2020-09-10T18:15:51Z,2020-09-10T18:15:51Z,16.9689,16.9689,56.1460,56.1460,25.50,2024.70
1901898,BO,data/indian/2020/09/nodc_R1901898_085.nc,2020-09-20T18:18:53Z,2020-09-20T18:18:53Z,17.1983,17.1983,55.7888,55.7888,23.90,2002.10
2901897,BO,data/indian/2020/09/nodc_R2901897_227.nc,2020-09-02T05:40:51Z,2020-09-02T05:40:51Z,5.1347,5.1347,74.2075,74.2075,0.20,1999.40
2901897,BO,data/indian/2020/09/nodc_R2901897_228.nc,2020-09-12T05:40:03Z,2020-09-12T05:40:03Z,5.5801,5.5801,74.4122,74.4122,0.20,1997.90
2901897,BO,data/indian/2020/09/nodc_R2901897_229.nc,2020-09-21T05:44:07Z,2020-09-21T05:44:07Z,6.0249,6.0249,74.4187,74.4187,0.20,1999.00
3901533,BO,data/indian/2020/09/nodc_R3901533_128.nc,2020-09-10T20:27:36Z,2020-09-10T20:27:36Z,-45.7677,-45.7677,35.1482,35.1482,4.40,1999.10
3901533,BO,data/indian/2020/09/nodc_R3901533_129.nc,2020-09-20T20:33:59Z,2020-09-20T20:33:59Z,-46.2209,-46.2209,34.7365,34.7365,5.80,2000.40
3901883,BO,data/indian/2020/09/nodc_R3901883_132.nc,2020-09-01T11:56:30Z,2020-09-01T11:56:30Z,-50.2388,-50.2388,44.0848,44.0848,0.80,2026.20
3901883,BO,data/indian/2020/09/nodc_R3901883_133.nc,2020-09-11T11:43:30Z,2020-09-11T11:43:30Z,-50.3697,-50.3697,44.7243,44.7243,0.20,2001.90
3901883,BO,data/indian/2020/09/nodc_R3901883_134.nc,2020-09-21T11:44:30Z,2020-09-21T11:44:30Z,-49.8164,-49.8164,44.4706,44.4706,0.30,2028.90
3901885,BO,data/indian/2020/09/nodc_R3901885_136.nc,2020-09-01T11:57:00Z,2020-09-01T11:57:00Z,-47.9526,-47.9526,35.8742,35.8742,0.90,2010.20
3901885,BO,data/indian/2020/09/nodc_R3901885_137.nc,2020-09-11T12:00:00Z,2020-09-11T12:00:00Z,-47.2562,-47.2562,37.2321,37.2321,0.40,2033.70
3901885,BO,data/indian/2020/09/nodc_R3901885_138.nc,2020-09-21T11:57:00Z,2020-09-21T11:57:00Z,-47.2794,-47.2794,39.0347,39.0347,1.10,2034.50
3901959,BO,data/indian/2020/09/nodc_R3901959_099.nc,2020-09-10T20:48:30Z,2020-09-10T20:48:30Z,-49.9337,-49.9337,42.1063,42.1063,0.10,2031.00
3901959,BO,data/indian/2020/09/nodc_R3901959_100.nc,2020-09-20T20:42:30Z,2020-09-20T20:42:30Z,-49.6199,-49.6199,42.9652,42.9652,0.20,927.50
3901647,IF,data/indian/2020/09/nodc_R3901647_097.nc,2020-09-10T05:46:00Z,2020-09-10T05:46:00Z,-55.6730,-55.6730,71.9600,71.9600,0.00,1978.00
3901647,IF,data/indian/2020/09/nodc_R3901647_098.nc,2020-09-20T05:45:00Z,2020-09-20T05:45:00Z,-55.6340,-55.6340,72.9940,72.9940,0.00,1979.00
3901935,IF,data/indian/2020/09/nodc_R3901935_134.nc,2020-09-01T05:01:00Z,2020-09-01T05:01:00Z,-42.7590,-42.7590,21.8310,21.8310,0.00,2011.00
3901935,IF,data/indian/2020/09/nodc_R3901935_135.nc,2020-09-11T05:08:00Z,2020-09-11T05:08:00Z,-43.2640,-43.2640,22.0220,22.0220,0.00,1962.00
3901935,IF,data/indian/2020/09/nodc_R3901935_136.nc,2020-09-21T05:04:00Z,2020-09-21T05:04:00Z,-43.5250,-43.5250,22.5280,22.5280,0.00,2030.00
6901982,IF,data/indian/2020/09/nodc_R6901982_210.nc,2020-09-01T17:37:51Z,2020-09-01T17:37:51Z,-41.7390,-41.7390,64.0990,64.0990,4.10,950.30
6901982,IF,data/indian/2020/09/nodc_R6901982_211.nc,2020-09-11T17:37:12Z,2020-09-11T17:37:12Z,-40.2430,-40.2430,63.0720,63.0720,3.90,950.10
6901982,IF,data/indian/2020/09/nodc_R6901982_212.nc,2020-09-21T17:47:34Z,2020-09-21T17:47:34Z,-41.5810,-41.5810,63.3070,63.3070,6.30,1997.60
6902715,IF,data/indian/2020/09/nodc_R6902715_131.nc,2020-09-06T15:47:00Z,2020-09-06T15:47:00Z,-42.6870,-42.6870,129.4160,129.4160,0.00,1987.00
6902715,IF,data/indian/2020/09/nodc_R6902715_132.nc,2020-09-16T15:40:00Z,2020-09-16T15:40:00Z,-42.5210,-42.5210,128.7440,128.7440,0.00,2002.00
6902833,IF,data/indian/2020/09/nodc_R6902833_072.nc,2020-09-01T15:38:00Z,2020-09-01T15:38:00Z,-57.4080,-57.4080,88.2200,88.2200,0.00,2004.00
6902833,IF,data/indian/2020/09/nodc_R6902833_073.nc,2020-09-11T15:38:00Z,2020-09-11T15:38:00Z,-57.4290,-57.4290,87.3480,87.3480,0.00,2010.00
6902833,IF,data/indian/2020/09/nodc_R6902833_074.nc,2020-09-21T15:37:00Z,2020-09-21T15:37:00Z,-57.2970,-57.2970,87.1080,87.1080,1.00,2009.00
6902905,IF,data/indian/2020/09/nodc_R6902905_188.nc,2020-09-03T06:36:00Z,2020-09-03T06:36:00Z,-47.6198,-47.6198,80.7153,80.7153,0.00,974.30
6902905,IF,data/indian/2020/09/nodc_R6902905_189.nc,2020-09-06T06:36:00Z,2020-09-06T06:36:00Z,-47.5606,-47.5606,80.4664,80.4664,0.00,995.00
6902905,IF,data/indian/2020/09/nodc_R6902905_190.nc,2020-09-09T06:38:00Z,2020-09-09T06:38:00Z,-47.4665,-47.4665,80.3617,80.3617,0.00,973.30
6902905,IF,data/indian/2020/09/nodc_R6902905_191.nc,2020-09-12T06:39:00Z,2020-09-12T06:39:00Z,-47.4564,-47.4564,80.4186,80.4186,0.00,977.80
6902905,IF,data/indian/2020/09/nodc_R6902905_192.nc,2020-09-15T06:41:00Z,2020-09-15T06:41:00Z,-47.3878,-47.3878,80.5499,80.5499,0.00,984.80
6902905,IF,data/indian/2020/09/nodc_R6902905_193.nc,2020-09-18T06:36:00Z,2020-09-18T06:36:00Z,-47.2392,-47.2392,80.7414,80.7414,0.00,995.10
6902905,IF,data/indian/2020/09/nodc_R6902905_194.nc,2020-09-21T06:35:00Z,2020-09-21T06:35:00Z,-47.0860,-47.0860,80.9696,80.9696,0.00,980.60
6902939,IF,data/indian/2020/09/nodc_R6902939_060.nc,2020-09-01T11:47:30Z,2020-09-01T11:47:30Z,-50.3734,-50.3734,99.4657,99.4657,0.30,2001.40
6902939,IF,data/indian/2020/09/nodc_R6902939_061.nc,2020-09-11T11:54:30Z,2020-09-11T11:54:30Z,-51.0950,-51.0950,100.4277,100.4277,0.00,2006.90
6902939,IF,data/indian/2020/09/nodc_R6902939_062.nc,2020-09-21T11:39:30Z,2020-09-21T11:39:30Z,-50.3035,-50.3035,100.2564,100.2564,1.00,2020.90
6902941,IF,data/indian/2020/09/nodc_R6902941_059.nc,2020-09-01T11:51:30Z,2020-09-01T11:51:30Z,-49.0686,-49.0686,111.1318,111.1318,0.10,2021.30
6902941,IF,data/indian/2020/09/nodc_R6902941_060.nc,2020-09-11T11:44:30Z,2020-09-11T11:44:30Z,-49.0318,-49.0318,113.1552,113.1552,0.10,2027.90
6902941,IF,data/indian/2020/09/nodc_R6902941_061.nc,2020-09-21T11:47:30Z,2020-09-21T11:47:30Z,-49.9006,-49.9006,114.1612,114.1612,0.70,2001.70
6902943,IF,data/indian/2020/09/nodc_R6902943_233.nc,2020-09-01T14:47:30Z,2020-09-01T14:47:30Z,12.7059,12.7059,63.5712,63.5712,0.20,1477.40
6902943,IF,data/indian/2020/09/nodc_R6902943_234.nc,2020-09-03T14:46:30Z,2020-09-03T14:46:30Z,12.6249,12.6249,63.5403,63.5403,0.20,1541.80
6902943,IF,data/indian/2020/09/nodc_R6902943_235.nc,2020-09-05T14:47:30Z,2020-09-05T14:47:30Z,12.5543,12.5543,63.4688,63.4688,0.20,1512.80
6902943,IF,data/indian/2020/09/nodc_R6902943_236.nc,2020-09-07T14:43:30Z,2020-09-07T14:43:30Z,12.4932,12.4932,63.4378,63.4378,0.40,1483.60
6902943,IF,data/indian/2020/09/nodc_R6902943_237.nc,2020-09-09T14:47:30Z,2020-09-09T14:47:30Z,12.4267,12.4267,63.4135,63.4135,0.40,1523.50
6902943,IF,data/indian/2020/09/nodc_R6902943_238.nc,2020-09-11T14:46:30Z,2020-09-11T14:46:30Z,12.3712,12.3712,63.4250,63.4250,0.40,1531.60
6902943,IF,data/indian/2020/09/nodc_R6902943_239.nc,2020-09-13T14:37:30Z,2020-09-13T14:37:30Z,12.3623,12.3623,63.4492,63.4492,1.10,1522.10
6902943,IF,data/indian/2020/09/nodc_R6902943_240.nc,2020-09-15T14:43:30Z,2020-09-15T14:43:30Z,12.3574,12.3574,63.4732,63.4732,0.40,1521.70
6902943,IF,data/indian/2020/09/nodc_R6902943_241.nc,2020-09-17T14:51:30Z,2020-09-17T14:51:30Z,12.3626,12.3626,63.4998,63.4998,0.20,1517.60
6902943,IF,data/indian/2020/09/nodc_R6902943_242.nc,2020-09-19T14:46:30Z,2020-09-19T14:46:30Z,12.3669,12.3669,63.5182,63.5182,0.20,1532.20
6902943,IF,data/indian/2020/09/nodc_R6902943_243.nc,2020-09-21T14:45:30Z,2020-09-21T14:45:30Z,12.3281,12.3281,63.5368,63.5368,0.20,1481.50
6902946,IF,data/indian/2020/09/nodc_R6902946_275.nc,2020-09-02T14:48:30Z,2020-09-02T14:48:30Z,11.5131,11.5131,47.2140,47.2140,0.20,1197.50
6902946,IF,data/indian/2020/09/nodc_R6902946_276.nc,2020-09-04T14:52:30Z,2020-09-04T14:52:30Z,11.5169,11.5169,47.2627,47.2627,0.20,1170.30
6902946,IF,data/indian/2020/09/nodc_R6902946_277.nc,2020-09-06T14:58:30Z,2020-09-06T14:58:30Z,11.5319,11.5319,47.3772,47.3772,0.40,1212.00
6902946,IF,data/indian/2020/09/nodc_R6902946_278.nc,2020-09-08T15:04:30Z,2020-09-08T15:04:30Z,11.5265,11.5265,47.5419,47.5419,0.00,1202.50
6902946,IF,data/indian/2020/09/nodc_R6902946_279.nc,2020-09-10T15:02:30Z,2020-09-10T15:02:30Z,11.5131,11.5131,47.7103,47.7103,0.10,1211.70
6902946,IF,data/indian/2020/09/nodc_R6902946_280.nc,2020-09-12T14:54:30Z,2020-09-12T14:54:30Z,11.4993,11.4993,47.8554,47.8554,0.10,1205.40
6902946,IF,data/indian/2020/09/nodc_R6902946_281.nc,2020-09-14T14:51:30Z,2020-09-14T14:51:30Z,11.5059,11.5059,48.0037,48.0037,0.40,1079.40
6902946,IF,data/indian/2020/09/nodc_R6902946_282.nc,2020-09-16T14:44:30Z,2020-09-16T14:44:30Z,11.5079,11.5079,48.1020,48.1020,0.10,1203.10
6902946,IF,data/indian/2020/09/nodc_R6902946_283.nc,2020-09-18T14:52:30Z,2020-09-18T14:52:30Z,11.4838,11.4838,48.2178,48.2178,0.20,1226.20
6902946,IF,data/indian/2020/09/nodc_R6902946_284.nc,2020-09-20T15:01:30Z,2020-09-20T15:01:30Z,11.4741,11.4741,48.3361,48.3361,0.00,1172.80
6902947,IF,data/indian/2020/09/nodc_R6902947_245.nc,2020-09-01T14:45:30Z,2020-09-01T14:45:30Z,13.9534,13.9534,55.0020,55.0020,0.40,2012.80
6902947,IF,data/indian/2020/09/nodc_R6902947_246.nc,2020-09-06T14:47:30Z,2020-09-06T14:47:30Z,13.8776,13.8776,55.5707,55.5707,0.10,791.10
6902947,IF,data/indian/2020/09/nodc_R6902947_247.nc,2020-09-11T14:35:30Z,2020-09-11T14:35:30Z,14.0677,14.0677,56.4304,56.4304,0.20,2011.60
6902947,IF,data/indian/2020/09/nodc_R6902947_248.nc,2020-09-16T14:56:30Z,2020-09-16T14:56:30Z,14.0648,14.0648,57.1142,57.1142,0.30,799.70
6902947,IF,data/indian/2020/09/nodc_R6902947_249.nc,2020-09-21T14:43:30Z,2020-09-21T14:43:30Z,14.0165,14.0165,57.4163,57.4163,0.20,2032.50
6902948,IF,data/indian/2020/09/nodc_R6902948_237.nc,2020-09-01T16:04:30Z,2020-09-01T16:04:30Z,16.7226,16.7226,53.5626,53.5626,0.30,639.20
6902948,IF,data/indian/2020/09/nodc_R6902948_238.nc,2020-09-06T15:03:30Z,2020-09-06T15:03:30Z,16.5974,16.5974,53.7919,53.7919,0.40,764.80
6902948,IF,data/indian/2020/09/nodc_R6902948_239.nc,2020-09-11T15:00:30Z,2020-09-11T15:00:30Z,16.5547,16.5547,53.5585,53.5585,0.30,807.50
6902948,IF,data/indian/2020/09/nodc_R6902948_240.nc,2020-09-16T14:51:30Z,2020-09-16T14:51:30Z,16.5375,16.5375,53.3638,53.3638,0.30,778.70
6902948,IF,data/indian/2020/09/nodc_R6902948_241.nc,2020-09-21T14:41:30Z,2020-09-21T14:41:30Z,16.2294,16.2294,53.3542,53.3542,0.20,2001.40
6903026,IF,data/indian/2020/09/nodc_R6903026_055.nc,2020-09-04T10:39:00Z,2020-09-04T10:39:00Z,-50.0391,-50.0391,66.9393,66.9393,0.00,989.10
6903026,IF,data/indian/2020/09/nodc_R6903026_056.nc,2020-09-09T06:22:00Z,2020-09-09T06:22:00Z,-49.7950,-49.7950,66.7788,66.7788,-0.30,1992.00
6903026,IF,data/indian/2020/09/nodc_R6903026_057.nc,2020-09-14T02:35:00Z,2020-09-14T02:35:00Z,-49.6781,-49.6781,66.7362,66.7362,0.00,990.90
6903026,IF,data/indian/2020/09/nodc_R6903026_058.nc,2020-09-19T06:40:00Z,2020-09-19T06:40:00Z,-49.6262,-49.6262,66.9244,66.9244,-0.40,983.80
7900496,IF,data/indian/2020/09/nodc_R7900496_135.nc,2020-09-10T06:06:22Z,2020-09-10T06:06:22Z,-50.1330,-50.1330,36.9170,36.9170,4.90,1999.60
7900496,IF,data/indian/2020/09/nodc_R7900496_136.nc,2020-09-20T08:19:05Z,2020-09-20T08:19:05Z,-50.0100,-50.0100,35.7820,35.7820,3.90,1972.50
7900513,IF,data/indian/2020/09/nodc_R7900513_063.nc,2020-09-01T05:38:00Z,2020-09-01T05:38:00Z,-47.1014,-47.1014,50.9711,50.9711,0.40,2005.60
7900513,IF,data/indian/2020/09/nodc_R7900513_064.nc,2020-09-11T05:33:00Z,2020-09-11T05:33:00Z,-47.2485,-47.2485,52.3233,52.3233,0.10,2008.20
7900513,IF,data/indian/2020/09/nodc_R7900513_065.nc,2020-09-21T05:43:00Z,2020-09-21T05:43:00Z,-47.0808,-47.0808,53.2378,53.2378,0.20,2011.70
7900514,IF,data/indian/2020/09/nodc_R7900514_063.nc,2020-09-01T05:37:00Z,2020-09-01T05:37:00Z,-41.3436,-41.3436,33.6853,33.6853,1.00,2003.70
7900514,IF,data/indian/2020/09/nodc_R7900514_064.nc,2020-09-11T05:42:00Z,2020-09-11T05:42:00Z,-41.0799,-41.0799,32.8971,32.8971,0.40,1982.40
7900514,IF,data/indian/2020/09/nodc_R7900514_065.nc,2020-09-21T05:40:00Z,2020-09-21T05:40:00Z,-41.1849,-41.1849,33.8400,33.8400,0.20,2005.60
2902588,HZ,data/indian/2020/09/nodc_R2902588_230.nc,2020-09-10T23:22:49Z,2020-09-10T23:22:49Z,-24.1940,-24.1940,95.2960,95.2960,1.00,1964.00
2902588,HZ,data/indian/2020/09/nodc_R2902588_231.nc,2020-09-20T23:14:46Z,2020-09-20T23:14:46Z,-24.2690,-24.2690,95.8890,95.8890,1.00,1964.00
2902775,HZ,data/indian/2020/09/nodc_R2902775_024.nc,2020-09-01T05:33:54Z,2020-09-01T05:33:54Z,4.3900,4.3900,77.4210,77.4210,0.30,1978.70
2902775,HZ,data/indian/2020/09/nodc_R2902775_025.nc,2020-09-11T05:33:21Z,2020-09-11T05:33:21Z,4.6800,4.6800,77.5150,77.5150,0.40,1978.00
2902775,HZ,data/indian/2020/09/nodc_R2902775_026.nc,2020-09-21T05:32:11Z,2020-09-21T05:32:11Z,4.9180,4.9180,77.2180,77.2180,0.00,2002.10
1901345,CS,data/indian/2020/09/nodc_R1901345_215.nc,2020-09-10T05:32:30Z,2020-09-10T05:32:30Z,-5.9790,-5.9790,45.6720,45.6720,4.10,1997.00
1901345,CS,data/indian/2020/09/nodc_R1901345_216.nc,2020-09-20T02:19:33Z,2020-09-20T02:19:33Z,-5.8690,-5.8690,45.3970,45.3970,4.20,1995.20
1901745,CS,data/indian/2020/09/nodc_R1901745_051.nc,2020-09-10T13:15:42Z,2020-09-10T13:15:42Z,-54.8627,-54.8627,49.0199,49.0199,4.11,1989.66
1901745,CS,data/indian/2020/09/nodc_R1901745_052.nc,2020-09-20T13:21:23Z,2020-09-20T13:21:23Z,-55.1888,-55.1888,51.4205,51.4205,4.13,1989.39
1901747,CS,data/indian/2020/09/nodc_R1901747_025.nc,2020-09-01T13:53:12Z,2020-09-01T13:53:12Z,-34.9052,-34.9052,59.4712,59.4712,4.44,1987.82
1901747,CS,data/indian/2020/09/nodc_R1901747_026.nc,2020-09-11T13:15:18Z,2020-09-11T13:15:18Z,-34.9950,-34.9950,59.6420,59.6420,2.51,1993.35
1901747,CS,data/indian/2020/09/nodc_R1901747_027.nc,2020-09-21T12:30:15Z,2020-09-21T12:30:15Z,-34.9251,-34.9251,59.9706,59.9706,4.24,1991.57
1901750,CS,data/indian/2020/09/nodc_R1901750_025.nc,2020-09-10T18:56:51Z,2020-09-10T18:56:51Z,-52.0386,-52.0386,63.6955,63.6955,4.42,1999.28
1901756,CS,data/indian/2020/09/nodc_R1901756_024.nc,2020-09-10T02:27:35Z,2020-09-10T02:27:35Z,-43.7716,-43.7716,82.7373,82.7373,4.10,2001.40
1901756,CS,data/indian/2020/09/nodc_R1901756_025.nc,2020-09-20T02:55:59Z,2020-09-20T02:55:59Z,-44.1337,-44.1337,83.4011,83.4011,4.10,1977.80
1901757,CS,data/indian/2020/09/nodc_R1901757_024.nc,2020-09-10T14:55:50Z,2020-09-10T14:55:50Z,-52.8151,-52.8151,88.7570,88.7570,4.30,2002.40
1901757,CS,data/indian/2020/09/nodc_R1901757_025.nc,2020-09-20T15:13:08Z,2020-09-20T15:13:08Z,-52.8444,-52.8444,88.6296,88.6296,4.30,1983.10
1901758,CS,data/indian/2020/09/nodc_R1901758_024.nc,2020-09-10T15:54:00Z,2020-09-10T15:54:00Z,-41.6647,-41.6647,80.9189,80.9189,4.28,1993.80
2901856,CS,data/indian/2020/09/nodc_R2901856_259.nc,2020-09-01T10:42:52Z,2020-09-01T10:42:52Z,13.3570,13.3570,69.6980,69.6980,4.20,1982.00
2901856,CS,data/indian/2020/09/nodc_R2901856_260.nc,2020-09-11T05:53:13Z,2020-09-11T05:53:13Z,13.4970,13.4970,69.8120,69.8120,4.10,1993.40
2901856,CS,data/indian/2020/09/nodc_R2901856_261.nc,2020-09-21T01:37:57Z,2020-09-21T01:37:57Z,13.6250,13.6250,69.9260,69.9260,4.40,1979.90
5903706,CS,data/indian/2020/09/nodc_R5903706_329.nc,2020-09-10T16:22:03Z,2020-09-10T16:22:03Z,-20.3410,-20.3410,70.9140,70.9140,4.10,1995.70
5903706,CS,data/indian/2020/09/nodc_R5903706_330.nc,2020-09-20T14:33:38Z,2020-09-20T14:33:38Z,-20.3570,-20.3570,70.7850,70.7850,4.60,2003.00
5904243,CS,data/indian/2020/09/nodc_R5904243_267.nc,2020-09-01T13:29:54Z,2020-09-01T13:29:54Z,-21.9850,-21.9850,74.7930,74.7930,4.40,1918.10
5904243,CS,data/indian/2020/09/nodc_R5904243_268.nc,2020-09-11T08:59:54Z,2020-09-11T08:59:54Z,-21.7960,-21.7960,74.4360,74.4360,4.60,1919.30
5904243,CS,data/indian/2020/09/nodc_R5904243_269.nc,2020-09-21T04:27:16Z,2020-09-21T04:27:16Z,-21.7830,-21.7830,74.2630,74.2630,4.00,1919.30
5904894,CS,data/indian/2020/09/nodc_R5904894_219.nc,2020-09-01T17:41:56Z,2020-09-01T17:41:56Z,-30.6140,-30.6140,90.3610,90.3610,2.50,1991.50
5904894,CS,data/indian/2020/09/nodc_R5904894_220.nc,2020-09-11T11:41:26Z,2020-09-11T11:41:26Z,-30.6870,-30.6870,90.3060,90.3060,2.90,1996.00
5904894,CS,data/indian/2020/09/nodc_R5904894_221.nc,2020-09-21T07:11:52Z,2020-09-21T07:11:52Z,-30.7460,-30.7460,90.0520,90.0520,2.90,1974.40
5904899,CS,data/indian/2020/09/nodc_R5904899_216.nc,2020-09-01T16:59:54Z,2020-09-01T16:59:54Z,-40.2370,-40.2370,103.9920,103.9920,2.80,1981.40
5904899,CS,data/indian/2020/09/nodc_R5904899_217.nc,2020-09-11T12:34:10Z,2020-09-11T12:34:10Z,-39.8590,-39.8590,103.4310,103.4310,4.00,1979.20
5904899,CS,data/indian/2020/09/nodc_R5904899_218.nc,2020-09-21T08:40:56Z,2020-09-21T08:40:56Z,-39.5080,-39.5080,102.9350,102.9350,2.90,1979.10
5905019,CS,data/indian/2020/09/nodc_R5905019_175.nc,2020-09-10T15:19:11Z,2020-09-10T15:19:11Z,-10.3090,-10.3090,92.2300,92.2300,4.20,1994.10
5905019,CS,data/indian/2020/09/nodc_R5905019_176.nc,2020-09-20T10:23:54Z,2020-09-20T10:23:54Z,-10.1330,-10.1330,91.2040,91.2040,4.20,1993.90
5905020,CS,data/indian/2020/09/nodc_R5905020_174.nc,2020-09-01T18:43:33Z,2020-09-01T18:43:33Z,-9.6360,-9.6360,92.2300,92.2300,4.30,1989.30
5905020,CS,data/indian/2020/09/nodc_R5905020_175.nc,2020-09-11T13:24:15Z,2020-09-11T13:24:15Z,-9.5980,-9.5980,91.4520,91.4520,4.10,1993.70
5905020,CS,data/indian/2020/09/nodc_R5905020_176.nc,2020-09-21T09:06:27Z,2020-09-21T09:06:27Z,-9.5550,-9.5550,90.7060,90.7060,3.00,1983.70
5905168,CS,data/indian/2020/09/nodc_R5905168_146.nc,2020-09-06T00:59:42Z,2020-09-06T00:59:42Z,-38.3360,-38.3360,123.5900,123.5900,4.40,1985.60
5905168,CS,data/indian/2020/09/nodc_R5905168_147.nc,2020-09-15T19:06:49Z,2020-09-15T19:06:49Z,-38.2760,-38.2760,123.3960,123.3960,4.00,1993.40
5905169,CS,data/indian/2020/09/nodc_R5905169_145.nc,2020-09-03T00:03:55Z,2020-09-03T00:03:55Z,-35.8650,-35.8650,109.1580,109.1580,2.80,1997.10
5905169,CS,data/indian/2020/09/nodc_R5905169_146.nc,2020-09-12T21:06:27Z,2020-09-12T21:06:27Z,-36.5770,-36.5770,109.2320,109.2320,4.20,1982.00
5905180,CS,data/indian/2020/09/nodc_R5905180_140.nc,2020-09-01T13:38:26Z,2020-09-01T13:38:26Z,-19.0767,-19.0767,101.9091,101.9091,2.70,2001.10
5905180,CS,data/indian/2020/09/nodc_R5905180_141.nc,2020-09-11T14:36:00Z,2020-09-11T14:36:00Z,-18.7105,-18.7105,101.9188,101.9188,2.90,1971.50
5905180,CS,data/indian/2020/09/nodc_R5905180_142.nc,2020-09-21T14:30:16Z,2020-09-21T14:30:16Z,-18.5984,-18.5984,102.2360,102.2360,4.10,2000.40
5905182,CS,data/indian/2020/09/nodc_R5905182_140.nc,2020-09-09T09:15:46Z,2020-09-09T09:15:46Z,-44.9878,-44.9878,137.0436,137.0436,4.10,1964.50
5905182,CS,data/indian/2020/09/nodc_R5905182_141.nc,2020-09-19T09:13:29Z,2020-09-19T09:13:29Z,-45.0346,-45.0346,137.4465,137.4465,4.00,1999.80
5905195,CS,data/indian/2020/09/nodc_R5905195_125.nc,2020-09-01T15:24:39Z,2020-09-01T15:24:39Z,-34.0504,-34.0504,129.1701,129.1701,4.30,2029.80
5905195,CS,data/indian/2020/09/nodc_R5905195_126.nc,2020-09-11T13:49:57Z,2020-09-11T13:49:57Z,-34.2159,-34.2159,129.1869,129.1869,4.40,2022.00
5905195,CS,data/indian/2020/09/nodc_R5905195_127.nc,2020-09-21T12:29:11Z,2020-09-21T12:29:11Z,-34.4470,-34.4470,129.0376,129.0376,4.20,2023.60
5905200,CS,data/indian/2020/09/nodc_R5905200_121.nc,2020-09-10T19:22:34Z,2020-09-10T19:22:34Z,-27.7020,-27.7020,112.2310,112.2310,4.20,1677.60
5905200,CS,data/indian/2020/09/nodc_R5905200_122.nc,2020-09-20T13:28:32Z,2020-09-20T13:28:32Z,-27.8520,-27.8520,112.0080,112.0080,2.70,1989.80
5905211,CS,data/indian/2020/09/nodc_R5905211_104.nc,2020-09-10T05:13:51Z,2020-09-10T05:13:51Z,-14.6121,-14.6121,112.0118,112.0118,4.20,1990.30
5905211,CS,data/indian/2020/09/nodc_R5905211_105.nc,2020-09-20T04:34:20Z,2020-09-20T04:34:20Z,-14.7126,-14.7126,111.8807,111.8807,4.30,2005.80
5905212,CS,data/indian/2020/09/nodc_R5905212_104.nc,2020-09-10T15:07:29Z,2020-09-10T15:07:29Z,-11.8834,-11.8834,103.8551,103.8551,4.30,2001.20
5905212,CS,data/indian/2020/09/nodc_R5905212_105.nc,2020-09-20T13:58:00Z,2020-09-20T13:58:00Z,-11.6285,-11.6285,103.7074,103.7074,4.40,1391.60
5905404,CS,data/indian/2020/09/nodc_R5905404_074.nc,2020-09-10T03:03:05Z,2020-09-10T03:03:05Z,-12.4005,-12.4005,105.7580,105.7580,4.20,2004.20
5905404,CS,data/indian/2020/09/nodc_R5905404_075.nc,2020-09-20T04:24:17Z,2020-09-20T04:24:17Z,-12.7673,-12.7673,105.1539,105.1539,4.10,1979.10
5905414,CS,data/indian/2020/09/nodc_R5905414_070.nc,2020-09-01T00:58:10Z,2020-09-01T00:58:10Z,-21.0266,-21.0266,108.2428,108.2428,2.80,1987.60
5905414,CS,data/indian/2020/09/nodc_R5905414_071.nc,2020-09-11T00:56:47Z,2020-09-11T00:56:47Z,-20.9275,-20.9275,108.1369,108.1369,4.00,2003.00
5905414,CS,data/indian/2020/09/nodc_R5905414_072.nc,2020-09-21T01:29:40Z,2020-09-21T01:29:40Z,-20.8244,-20.8244,108.0658,108.0658,4.10,1968.00
5905421,CS,data/indian/2020/09/nodc_R5905421_069.nc,2020-09-01T09:08:09Z,2020-09-01T09:08:09Z,-14.6751,-14.6751,113.8195,113.8195,2.78,1985.06
5905421,CS,data/indian/2020/09/nodc_R5905421_070.nc,2020-09-11T10:25:52Z,2020-09-11T10:25:52Z,-15.0371,-15.0371,113.8100,113.8100,2.40,1989.76
5905421,CS,data/indian/2020/09/nodc_R5905421_071.nc,2020-09-21T12:11:12Z,2020-09-21T12:11:12Z,-15.1701,-15.1701,113.8461,113.8461,4.16,1982.02
